sample_id,frame_id,scenario_id,view_id,traffic_light_id,n_inview,n_inview_veh,n_inview_ped,density_bin,gt_dist_mean_m,gt_dist_min_m,gt_speed_mean_mps,gt_speed_max_mps,frac_parked,frac_moving,camera_x,camera_y
moving_ego_pps200000_low_8loops_stride2_003202_frame88448,88448,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.29430389404297,24.642393112182617
moving_ego_pps200000_low_8loops_stride2_003213_frame88470,88470,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.29430389404297,24.642393112182617
moving_ego_pps200000_low_8loops_stride2_003217_frame88478,88478,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-70.29430389404297,24.642393112182617
moving_ego_pps200000_low_8loops_stride2_003224_frame88492,88492,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,39.031,39.031,0.005,0.005,0.0,0.0,-70.29430389404297,24.642393112182617
moving_ego_pps200000_low_8loops_stride2_003229_frame88502,88502,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.895,38.895,0.0,0.0,0.0,0.0,-70.0502700805664,24.640405654907227
moving_ego_pps200000_low_8loops_stride2_003232_frame88508,88508,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.083,38.083,0.0,0.0,0.0,0.0,-68.54637145996094,24.624895095825195
moving_ego_pps200000_low_8loops_stride2_003239_frame88522,88522,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-63.92354202270508,24.524145126342773
moving_ego_pps200000_low_8loops_stride2_003252_frame88548,88548,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,31.151,31.151,0.0,0.0,1.0,0.0,-55.61836624145508,22.437292098999023
moving_ego_pps200000_low_8loops_stride2_003258_frame88560,88560,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,28.407,28.407,0.0,0.0,1.0,0.0,-52.28940963745117,20.226224899291992
moving_ego_pps200000_low_8loops_stride2_003260_frame88564,88564,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,27.494,27.494,0.0,0.0,1.0,0.0,-51.2372932434082,19.41672706604004
moving_ego_pps200000_low_8loops_stride2_003263_frame88570,88570,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,26.005,26.005,0.0,0.0,1.0,0.0,-49.82105255126953,18.011350631713867
moving_ego_pps200000_low_8loops_stride2_003267_frame88578,88578,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,23.913,23.913,0.0,0.0,1.0,0.0,-48.154518127441406,15.924018859863281
moving_ego_pps200000_low_8loops_stride2_003273_frame88590,88590,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,20.596,20.596,0.0,0.0,1.0,0.0,-46.2215690612793,12.439047813415527
moving_ego_pps200000_low_8loops_stride2_003276_frame88596,88596,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,18.767,18.767,0.0,0.0,1.0,0.0,-45.68223571777344,10.50241756439209
moving_ego_pps200000_low_8loops_stride2_003291_frame88626,88626,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,9.412,9.412,0.0,0.0,1.0,0.0,-45.06140899658203,0.5407397747039795
moving_ego_pps200000_low_8loops_stride2_003295_frame88634,88634,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,22.319,7.105,0.0,0.0,1.0,0.0,-45.065704345703125,-2.121203660964966
moving_ego_pps200000_low_8loops_stride2_003297_frame88638,88638,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,21.126,6.043,0.0,0.0,1.0,0.0,-45.09592819213867,-3.4535624980926514
moving_ego_pps200000_low_8loops_stride2_003306_frame88656,88656,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,30.769,30.769,1.475,1.475,0.0,1.0,-45.160701751708984,-9.42660140991211
moving_ego_pps200000_low_8loops_stride2_003314_frame88672,88672,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,30.819,30.819,5.302,5.302,0.0,1.0,-45.22846984863281,-14.726967811584473
moving_ego_pps200000_low_8loops_stride2_003327_frame88698,88698,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,38.834,38.834,7.317,7.317,0.0,1.0,-45.33048629760742,-23.360628128051758
moving_ego_pps200000_low_8loops_stride2_003342_frame88728,88728,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.37105178833008,-33.348907470703125
moving_ego_pps200000_low_8loops_stride2_003344_frame88732,88732,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.36297607421875,-34.677146911621094
moving_ego_pps200000_low_8loops_stride2_003350_frame88744,88744,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.328712463378906,-38.65943908691406
moving_ego_pps200000_low_8loops_stride2_003354_frame88752,88752,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.29705047607422,-41.31572723388672
moving_ego_pps200000_low_8loops_stride2_003356_frame88756,88756,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.28523254394531,-42.6420783996582
moving_ego_pps200000_low_8loops_stride2_003366_frame88776,88776,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.21455383300781,-49.24262619018555
moving_ego_pps200000_low_8loops_stride2_003368_frame88780,88780,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.28092575073242,-50.570884704589844
moving_ego_pps200000_low_8loops_stride2_003371_frame88786,88786,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.5633544921875,-52.53479766845703
moving_ego_pps200000_low_8loops_stride2_003374_frame88792,88792,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-46.1760368347168,-54.43552780151367
moving_ego_pps200000_low_8loops_stride2_003390_frame88824,88824,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-52.86660385131836,-62.58056640625
moving_ego_pps200000_low_8loops_stride2_003395_frame88834,88834,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-55.849666595458984,-64.0793228149414
moving_ego_pps200000_low_8loops_stride2_003396_frame88836,88836,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-56.49234390258789,-64.27447509765625
moving_ego_pps200000_low_8loops_stride2_003402_frame88848,88848,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-60.4102783203125,-65.0776596069336
moving_ego_pps200000_low_8loops_stride2_003410_frame88864,88864,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,39.097,39.097,0.0,0.0,1.0,0.0,-65.70904541015625,-65.33647155761719
moving_ego_pps200000_low_8loops_stride2_003415_frame88874,88874,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.864,35.864,0.0,0.0,1.0,0.0,-69.01529693603516,-65.41287231445312
moving_ego_pps200000_low_8loops_stride2_003416_frame88876,88876,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,35.212,35.212,0.0,0.0,1.0,0.0,-69.67730712890625,-65.398193359375
moving_ego_pps200000_low_8loops_stride2_003419_frame88882,88882,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,33.248,33.248,0.0,0.0,1.0,0.0,-71.66159057617188,-65.28791809082031
moving_ego_pps200000_low_8loops_stride2_003420_frame88884,88884,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,32.593,32.593,0.0,0.0,1.0,0.0,-72.3227767944336,-65.24837493896484
moving_ego_pps200000_low_8loops_stride2_003431_frame88906,88906,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,25.35,25.35,0.0,0.0,1.0,0.0,-79.52588653564453,-64.22675323486328
moving_ego_pps200000_low_8loops_stride2_003432_frame88908,88908,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,24.69,24.69,0.0,0.0,1.0,0.0,-80.16592407226562,-64.06184387207031
moving_ego_pps200000_low_8loops_stride2_003441_frame88926,88926,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,18.803,18.803,0.0,0.0,1.0,0.0,-85.77522277832031,-62.060028076171875
moving_ego_pps200000_low_8loops_stride2_003457_frame88958,88958,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,9.866,9.866,0.0,0.0,1.0,0.0,-94.6760482788086,-56.37773895263672
moving_ego_pps200000_low_8loops_stride2_003473_frame88990,88990,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-101.75786590576172,-48.441001892089844
moving_ego_pps200000_low_8loops_stride2_003476_frame88996,88996,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-102.8612060546875,-46.77532196044922
moving_ego_pps200000_low_8loops_stride2_003478_frame89000,89000,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-103.55562591552734,-45.64249038696289
moving_ego_pps200000_low_8loops_stride2_003493_frame89030,89030,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-107.64952087402344,-36.59002685546875
moving_ego_pps200000_low_8loops_stride2_003496_frame89036,89036,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-108.2313232421875,-34.692115783691406
moving_ego_pps200000_low_8loops_stride2_003505_frame89054,89054,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.51209259033203,-28.853710174560547
moving_ego_pps200000_low_8loops_stride2_003509_frame89062,89062,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-109.84563446044922,-26.222675323486328
moving_ego_pps200000_low_8loops_stride2_003516_frame89076,89076,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.14077758789062,-21.611608505249023
moving_ego_pps200000_low_8loops_stride2_003524_frame89092,89092,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.29877471923828,-16.30655860900879
moving_ego_pps200000_low_8loops_stride2_003526_frame89096,89096,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.31089782714844,-14.975902557373047
moving_ego_pps200000_low_8loops_stride2_003543_frame89130,89130,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003548_frame89140,89140,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003554_frame89152,89152,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003556_frame89156,89156,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,37.316,37.316,7.407,7.407,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003558_frame89160,89160,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,34.369,34.369,7.419,7.419,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003567_frame89178,89178,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,21.192,21.192,7.391,7.391,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003568_frame89180,89180,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,19.744,19.744,7.391,7.391,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003577_frame89198,89198,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,7.268,7.268,7.411,7.411,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003581_frame89206,89206,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.048,4.048,7.412,7.412,0.0,1.0,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003583_frame89210,89210,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003584_frame89212,89212,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003606_frame89256,89256,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003614_frame89272,89272,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003626_frame89296,89296,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003627_frame89298,89298,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003630_frame89304,89304,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003633_frame89310,89310,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003637_frame89318,89318,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003655_frame89354,89354,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003658_frame89360,89360,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003664_frame89372,89372,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003673_frame89390,89390,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35625457763672,-8.073725700378418
moving_ego_pps200000_low_8loops_stride2_003682_frame89408,89408,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.3568115234375,-7.8287672996521
moving_ego_pps200000_low_8loops_stride2_003687_frame89418,89418,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35553741455078,-4.987431049346924
moving_ego_pps200000_low_8loops_stride2_003689_frame89422,89422,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35639190673828,-3.6689224243164062
moving_ego_pps200000_low_8loops_stride2_003691_frame89426,89426,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.35511779785156,-2.350978374481201
moving_ego_pps200000_low_8loops_stride2_003695_frame89434,89434,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-110.34735870361328,0.28200069069862366
moving_ego_pps200000_low_8loops_stride2_003719_frame89482,89482,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,34.247,33.394,0.0,0.0,0.5,0.0,-108.31117248535156,15.910764694213867
moving_ego_pps200000_low_8loops_stride2_003728_frame89500,89500,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,29.42,28.372,0.0,0.0,0.5,0.0,-104.65995025634766,20.655122756958008
moving_ego_pps200000_low_8loops_stride2_003729_frame89502,89502,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,29.02,27.94,0.0,0.0,1.0,0.0,-104.14293670654297,21.078195571899414
moving_ego_pps200000_low_8loops_stride2_003731_frame89506,89506,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,28.281,27.136,0.0,0.0,1.0,0.0,-103.09090423583984,21.894094467163086
moving_ego_pps200000_low_8loops_stride2_003733_frame89510,89510,moving_ego_training,autopilot_spawn80,,2,2,0,1-2,27.688,26.474,0.0,0.0,1.0,0.0,-101.97039031982422,22.615863800048828
moving_ego_pps200000_low_8loops_stride2_003739_frame89522,89522,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-98.22547149658203,24.050312042236328
moving_ego_pps200000_low_8loops_stride2_003742_frame89528,89528,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-96.22610473632812,24.321313858032227
moving_ego_pps200000_low_8loops_stride2_003744_frame89532,89532,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-94.88253021240234,24.383075714111328
moving_ego_pps200000_low_8loops_stride2_003755_frame89554,89554,moving_ego_training,autopilot_spawn80,,1,0,1,1-2,33.196,33.196,0.0,0.0,1.0,0.0,-87.58870697021484,24.680233001708984
moving_ego_pps200000_low_8loops_stride2_003768_frame89580,89580,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,30.458,24.988,3.714,7.428,0.5,0.5,-78.96575164794922,24.711225509643555
moving_ego_pps200000_low_8loops_stride2_003773_frame89590,89590,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,26.447,22.067,3.722,7.444,0.5,0.5,-75.64677429199219,24.678794860839844
moving_ego_pps200000_low_8loops_stride2_003775_frame89594,89594,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,25.06,20.945,3.726,7.452,0.5,0.5,-74.31819915771484,24.670827865600586
moving_ego_pps200000_low_8loops_stride2_003787_frame89618,89618,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.376,16.904,3.711,7.422,0.5,0.5,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003789_frame89622,89622,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.071,16.606,3.714,7.429,0.5,0.5,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003802_frame89648,89648,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003803_frame89650,89650,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003810_frame89664,89664,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003811_frame89666,89666,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003814_frame89672,89672,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,0.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003831_frame89706,89706,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,4.318,4.318,0.0,0.0,1.0,0.0,-70.44560241699219,24.637832641601562
moving_ego_pps200000_low_8loops_stride2_003848_frame89740,89740,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,5.071,5.071,5.789,5.789,0.0,1.0,-60.78413391113281,24.173892974853516
moving_ego_pps200000_low_8loops_stride2_003879_frame89802,89802,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.85242462158203,11.319439888000488
moving_ego_pps200000_low_8loops_stride2_003880_frame89804,89804,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.72017288208008,10.657654762268066
moving_ego_pps200000_low_8loops_stride2_003881_frame89806,89806,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.62136459350586,9.98586368560791
moving_ego_pps200000_low_8loops_stride2_003887_frame89818,89818,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.21278381347656,6.010861873626709
moving_ego_pps200000_low_8loops_stride2_003889_frame89822,89822,moving_ego_training,autopilot_spawn80,,0,0,0,0,,,,,,,-45.16741943359375,4.68172025680542
moving_ego_pps200000_low_8loops_stride2_003908_frame89860,89860,moving_ego_training,autopilot_spawn80,,1,1,0,1-2,32.083,32.083,0.0,0.0,1.0,0.0,-45.14090347290039,-7.945026874542236
moving_ego_pps200000_low_8loops_stride2_003917_frame89878,89878,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,32.24,26.133,0.0,0.0,1.0,0.0,-45.213287353515625,-13.905953407287598
moving_ego_pps200000_low_8loops_stride2_003921_frame89886,89886,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,29.953,23.486,0.0,0.0,1.0,0.0,-45.25209426879883,-16.559328079223633
moving_ego_pps200000_low_8loops_stride2_003931_frame89906,89906,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,24.486,16.867,0.0,0.0,1.0,0.0,-45.32826614379883,-23.20137596130371
moving_ego_pps200000_low_8loops_stride2_003932_frame89908,89908,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.958,16.198,0.0,0.0,1.0,0.0,-45.33736038208008,-23.872095108032227
moving_ego_pps200000_low_8loops_stride2_003933_frame89910,89910,moving_ego_training,autopilot_spawn80,,2,1,1,1-2,23.438,15.533,0.0,0.0,1.0,0.0,-45.34587097167969,-24.540828704833984
moving_ego_pps200000_low_8loops_stride2_003951_frame89946,89946,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.495,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656
moving_ego_pps200000_low_8loops_stride2_003952_frame89948,89948,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.489,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656
moving_ego_pps200000_low_8loops_stride2_003958_frame89960,89960,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.451,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656
moving_ego_pps200000_low_8loops_stride2_003959_frame89962,89962,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.445,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656
moving_ego_pps200000_low_8loops_stride2_003963_frame89970,89970,moving_ego_training,autopilot_spawn80,,3,1,2,3-4,25.422,8.028,0.0,0.0,1.0,0.0,-45.37453079223633,-32.11268615722656
