family,quant,sample_id,input_prediction_count,baseline_ms,selected_ms,paired_delta_ms
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003524_frame89092,0,0.000183,0.0002565,7.35e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003577_frame89198,0,0.0001815,0.000241,5.950000000000001e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003581_frame89206,1,0.000413,0.0004095,-3.500000000000031e-06
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003583_frame89210,0,0.00018,0.0002585,7.849999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003584_frame89212,0,0.000182,0.000242,5.9999999999999995e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003626_frame89296,0,0.000178,0.000239,6.100000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003627_frame89298,0,0.000178,0.000244,6.6e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003630_frame89304,0,0.0001815,0.0002465,6.499999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003633_frame89310,0,0.0001835,0.00025,6.650000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003637_frame89318,0,0.000179,0.00025,7.100000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003655_frame89354,0,0.00018,0.000248,6.8e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003658_frame89360,0,0.000182,0.000252,7e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003664_frame89372,0,0.000177,0.000249,7.199999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003673_frame89390,0,0.000179,0.000251,7.199999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003682_frame89408,0,0.0002215,0.0003115,8.999999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003687_frame89418,0,0.0001905,0.0002645,7.399999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003689_frame89422,0,0.000185,0.000258,7.299999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003691_frame89426,3,0.0008195,0.001387,0.0005675
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003695_frame89434,0,0.0001945,0.000264,6.950000000000001e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003728_frame89500,3,0.0008525,0.0023085,0.0014559999999999998
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003729_frame89502,3,0.0008015,0.0018525,0.0010509999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003731_frame89506,3,0.000808,0.0013465,0.0005385
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003733_frame89510,5,0.001183,0.0026715,0.0014884999999999998
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003739_frame89522,0,0.0001905,0.0002555,6.499999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003742_frame89528,0,0.0001865,0.0002605,7.399999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003744_frame89532,0,0.000185,0.0002455,6.050000000000001e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003802_frame89648,5,0.001219,0.003018,0.0017989999999999998
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003803_frame89650,5,0.001197,0.0030485,0.0018515
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003810_frame89664,5,0.0012285,0.003167,0.0019385000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003811_frame89666,5,0.001168,0.003048,0.00188
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003814_frame89672,5,0.0011795,0.00297,0.0017905
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003879_frame89802,0,0.000178,0.000244,6.6e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003880_frame89804,0,0.0001745,0.000247,7.249999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003881_frame89806,0,0.00022,0.0003095,8.949999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003887_frame89818,0,0.000179,0.000253,7.400000000000004e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003889_frame89822,0,0.000175,0.0002505,7.550000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003951_frame89946,3,0.0007795,0.0018935,0.001114
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003952_frame89948,3,0.000779,0.001912,0.0011330000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003958_frame89960,3,0.000785,0.0018335,0.0010485
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003959_frame89962,2,0.0005835,0.0010655,0.000482
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003963_frame89970,2,0.0006165,0.0011155,0.000499
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003975_frame89994,2,0.00059,0.0010705,0.0004805
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003982_frame90008,3,0.0008065,0.0019155,0.0011090000000000002
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003988_frame90020,3,0.000807,0.001797,0.00099
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003991_frame90026,3,0.0007915,0.0011985,0.0004069999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_003993_frame90030,3,0.000781,0.0011665,0.0003855
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004005_frame90054,3,0.000777,0.0011905,0.0004134999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004007_frame90058,4,0.000978,0.0020515,0.0010735
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004013_frame90070,4,0.0009605,0.002725,0.0017645
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004016_frame90076,2,0.000584,0.00071,0.00012600000000000003
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004021_frame90086,5,0.001167,0.0033865,0.0022195
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004022_frame90088,2,0.00058,0.0010825,0.0005024999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004093_frame90230,2,0.000619,0.0012765,0.0006575000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004104_frame90252,3,0.000857,0.001427,0.0005700000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004109_frame90262,5,0.0012505,0.0027555,0.001505
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004110_frame90264,4,0.000989,0.0015635,0.0005744999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004117_frame90278,1,0.000408,0.000609,0.00020099999999999995
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004175_frame90394,0,0.0001825,0.000254,7.15e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004183_frame90410,0,0.000184,0.0002595,7.550000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004184_frame90412,0,0.000183,0.0002475,6.45e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004196_frame90436,0,0.000184,0.00026,7.599999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004198_frame90440,0,0.0001855,0.0002535,6.799999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004226_frame90496,3,0.0008115,0.0019915,0.00118
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004241_frame90526,0,0.000189,0.0002695,8.049999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004254_frame90552,0,0.0001865,0.0002635,7.7e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004276_frame90596,0,0.0001805,0.0002575,7.700000000000003e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004281_frame90606,0,0.000191,0.0002445,5.349999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004294_frame90632,0,0.000181,0.000267,8.599999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004327_frame90698,0,0.0001845,0.000259,7.45e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004329_frame90702,0,0.000183,0.000255,7.200000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004332_frame90708,0,0.000186,0.000257,7.100000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004341_frame90726,0,0.0001755,0.0002445,6.899999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004383_frame90810,2,0.0006065,0.001256,0.0006494999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004385_frame90814,1,0.0004105,0.0006225,0.000212
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004386_frame90816,1,0.000405,0.000617,0.00021200000000000006
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004397_frame90838,0,0.000189,0.0002585,6.949999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004405_frame90854,0,0.000184,0.0002605,7.649999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004417_frame90878,0,0.000185,0.0002485,6.350000000000003e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004419_frame90882,0,0.0001745,0.0002515,7.699999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004420_frame90884,0,0.000187,0.000265,7.8e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004459_frame90962,0,0.0001775,0.000247,6.949999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004463_frame90970,0,0.0001865,0.00025,6.35e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004469_frame90982,0,0.0001845,0.0002465,6.199999999999996e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004553_frame91150,4,0.000989,0.0008045,-0.0001845000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004561_frame91166,2,0.0006175,0.000724,0.00010650000000000004
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004564_frame91172,2,0.0006225,0.00125,0.0006275
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004649_frame91342,2,0.0006105,0.0012245,0.0006139999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004652_frame91348,2,0.0005995,0.001214,0.0006145
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004672_frame91388,2,0.0006325,0.0012435,0.000611
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004728_frame91500,4,0.0010045,0.002476,0.0014715
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004729_frame91502,4,0.0010165,0.002584,0.0015674999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004733_frame91510,4,0.0010095,0.0025055,0.001496
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004736_frame91516,2,0.000606,0.001113,0.0005070000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004737_frame91518,3,0.000779,0.0018805,0.0011015
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004749_frame91542,2,0.000595,0.001082,0.000487
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004775_frame91594,0,0.000178,0.0002525,7.450000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004785_frame91614,0,0.000179,0.000255,7.600000000000003e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004787_frame91618,0,0.000195,0.0002605,6.549999999999999e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004791_frame91626,0,0.0001845,0.000254,6.949999999999998e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004794_frame91632,0,0.0001855,0.0002535,6.799999999999997e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004798_frame91640,0,0.000181,0.0002545,7.35e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004799_frame91642,0,0.0001785,0.0002505,7.200000000000002e-05
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004880_frame91804,5,0.001158,0.0019425,0.0007845
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004882_frame91808,5,0.0012185,0.0022685,0.0010500000000000002
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004886_frame91816,6,0.001322,0.003449,0.0021269999999999996
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004894_frame91832,6,0.0014025,0.0045385,0.003136
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004895_frame91834,3,0.000796,0.001906,0.0011099999999999999
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004902_frame91848,2,0.000582,0.001195,0.000613
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004904_frame91852,2,0.0006115,0.0012505,0.0006390000000000001
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004916_frame91876,1,0.000397,0.000585,0.00018800000000000002
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004919_frame91882,3,0.000773,0.001844,0.001071
noae,uint6,moving_ego_pps200000_low_8loops_stride2_004920_frame91884,2,0.000616,0.001286,0.00067
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000002_frame91929,2,0.0005985,0.0012415,0.000643
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000014_frame91953,3,0.00079,0.001365,0.0005749999999999999
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000033_frame91991,0,0.0001795,0.000254,7.45e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000041_frame92007,1,0.0004035,0.000606,0.0002025
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000053_frame92031,2,0.0005835,0.001193,0.0006095
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000057_frame92039,2,0.00059,0.001218,0.0006279999999999999
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000065_frame92055,4,0.000969,0.0024775,0.0015085
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000073_frame92071,4,0.0009785,0.0024885,0.0015099999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000104_frame92133,5,0.001193,0.0015165,0.0003235
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000108_frame92141,5,0.001141,0.002136,0.0009949999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000112_frame92149,5,0.0011375,0.00214,0.0010025
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000115_frame92155,7,0.001595,0.004548,0.002953
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000116_frame92157,6,0.001373,0.0041625,0.0027895000000000003
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000120_frame92165,1,0.0003925,0.000584,0.0001915
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000125_frame92175,5,0.0011605,0.002153,0.0009925
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000132_frame92189,1,0.0004075,0.0004065,-9.9999999999997e-07
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000134_frame92193,0,0.000197,0.000277,8.000000000000002e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000139_frame92203,0,0.0001845,0.000275,9.05e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000160_frame92245,3,0.000795,0.0019905,0.0011955
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000177_frame92279,3,0.0008015,0.001712,0.0009105
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000185_frame92295,2,0.000581,0.0010765,0.0004955
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000187_frame92299,3,0.000775,0.001702,0.000927
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000189_frame92303,2,0.0006085,0.000741,0.00013250000000000002
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000213_frame92351,0,0.000181,0.0002615,8.05e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000227_frame92379,2,0.0006275,0.001267,0.0006394999999999999
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000231_frame92387,3,0.0008425,0.002285,0.0014425000000000002
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000235_frame92395,5,0.00123,0.004267,0.0030369999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000240_frame92405,2,0.0006205,0.001274,0.0006535
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000253_frame92431,2,0.0006065,0.0012295,0.0006229999999999999
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000275_frame92475,6,0.001386,0.0035815,0.0021955
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000276_frame92477,4,0.0010015,0.0020465,0.0010450000000000001
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000279_frame92483,6,0.0013455,0.0039805,0.0026349999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000287_frame92499,5,0.001147,0.0042015,0.0030545000000000004
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000289_frame92503,5,0.001158,0.0043175,0.0031595
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000295_frame92515,4,0.000982,0.003386,0.002404
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000304_frame92533,8,0.0017365,0.0098805,0.008144
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000320_frame92565,6,0.0013705,0.0050915,0.0037209999999999995
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000336_frame92597,10,0.00219,0.009337,0.007147
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000339_frame92603,11,0.0025235,0.0087965,0.006273000000000001
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000387_frame92699,0,0.0001885,0.000263,7.45e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000390_frame92705,0,0.000179,0.0002775,9.850000000000004e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000394_frame92713,0,0.000191,0.0002695,7.849999999999998e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000396_frame92717,0,0.0001885,0.000272,8.35e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000409_frame92743,0,0.000189,0.0002635,7.45e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000416_frame92757,2,0.000607,0.0012715,0.0006645
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000418_frame92761,2,0.000584,0.0011105,0.0005265
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000422_frame92769,2,0.00064,0.001287,0.0006469999999999999
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000485_frame92895,2,0.0006345,0.0012565,0.000622
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000493_frame92911,1,0.000421,0.0006325,0.00021150000000000005
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000508_frame92941,0,0.0001885,0.0002755,8.699999999999997e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000520_frame92965,0,0.0002145,0.0002995,8.5e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000522_frame92969,0,0.0001915,0.000277,8.550000000000002e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000525_frame92975,0,0.000183,0.0002625,7.949999999999998e-05
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000536_frame92997,1,0.0004055,0.0006,0.00019449999999999996
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000546_frame93017,2,0.0006015,0.0012045,0.000603
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000581_frame93087,5,0.001163,0.003745,0.002582
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000583_frame93091,4,0.000982,0.0025755,0.0015935
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000585_frame93095,5,0.0011535,0.0034575,0.002304
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000586_frame93097,5,0.0012245,0.002276,0.0010515
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000593_frame93111,8,0.001756,0.006503,0.004747
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000596_frame93117,4,0.0010505,0.002946,0.0018954999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000597_frame93119,4,0.0010145,0.002372,0.0013575
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000602_frame93129,4,0.0009415,0.003033,0.0020915
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000610_frame93145,3,0.0007775,0.002185,0.0014075
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000621_frame93167,6,0.001362,0.0032655,0.0019035000000000002
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000637_frame93199,1,0.000399,0.0005945,0.00019549999999999998
noae,uint6,moving_ego_pps200000_medium_8loops_stride2_000638_frame93201,3,0.000779,0.0012175,0.0004385000000000001
